Date,Price,Open,High,Low,Change %,
29-Sep-95,1.2971,1.3033,1.3079,1.293,-0.53%,TRUE
28-Sep-95,1.304,1.3009,1.3071,1.298,0.31%,TRUE
27-Sep-95,1.3,1.2925,1.3052,1.2921,0.59%,TRUE
26-Sep-95,1.2924,1.2927,1.2957,1.2867,-0.06%,TRUE
25-Sep-95,1.2932,1.2995,1.3,1.2924,-0.52%,TRUE
22-Sep-95,1.3,1.2972,1.3101,1.2972,0.18%,TRUE
21-Sep-95,1.2977,1.2757,1.2977,1.2744,1.68%,TRUE
20-Sep-95,1.2762,1.2597,1.28,1.2597,1.27%,TRUE
19-Sep-95,1.2602,1.2637,1.2665,1.2575,-0.30%,TRUE
18-Sep-95,1.264,1.2586,1.2662,1.256,0.21%,TRUE
15-Sep-95,1.2613,1.2605,1.2631,1.2516,0.06%,TRUE
14-Sep-95,1.2605,1.2566,1.264,1.2501,0.27%,TRUE
13-Sep-95,1.2571,1.2682,1.2687,1.252,-0.91%,TRUE
12-Sep-95,1.2687,1.2677,1.2725,1.2663,-0.05%,TRUE
11-Sep-95,1.2693,1.273,1.2756,1.2684,0.01%,TRUE
8-Sep-95,1.2692,1.2645,1.2697,1.2584,0.36%,TRUE
7-Sep-95,1.2647,1.2665,1.2706,1.2645,-0.18%,TRUE
6-Sep-95,1.267,1.2785,1.279,1.2635,-0.94%,TRUE
5-Sep-95,1.279,1.277,1.2795,1.2725,0.12%,TRUE
4-Sep-95,1.2775,1.2784,1.2824,1.2748,0.08%,TRUE
1-Sep-95,1.2765,1.2775,1.2791,1.2703,0.15%,TRUE
31-Aug-95,1.2746,1.2705,1.2799,1.2672,0.28%,TRUE
30-Aug-95,1.271,1.2672,1.2714,1.2646,0.34%,TRUE
29-Aug-95,1.2667,1.2785,1.279,1.265,-0.95%,TRUE
28-Aug-95,1.2788,1.2745,1.2835,1.274,0.69%,TRUE
25-Aug-95,1.27,1.2688,1.2735,1.2658,-0.12%,TRUE
24-Aug-95,1.2715,1.2665,1.2747,1.257,0.37%,TRUE
23-Aug-95,1.2668,1.2631,1.2712,1.2599,0.25%,TRUE
22-Aug-95,1.2636,1.2679,1.2708,1.2605,-0.59%,TRUE
21-Aug-95,1.2711,1.2735,1.2749,1.2689,-0.21%,TRUE
18-Aug-95,1.2738,1.2713,1.2771,1.2652,0.09%,TRUE
17-Aug-95,1.2726,1.2716,1.275,1.2624,-0.03%,TRUE
16-Aug-95,1.273,1.2715,1.2774,1.2627,0.08%,TRUE
15-Aug-95,1.272,1.3025,1.3047,1.2685,-2.38%,TRUE
14-Aug-95,1.303,1.2988,1.3088,1.297,0.15%,TRUE
11-Aug-95,1.301,1.3137,1.3142,1.3005,-1.00%,TRUE
10-Aug-95,1.3142,1.3242,1.3247,1.3095,-0.75%,TRUE
9-Aug-95,1.3241,1.3231,1.3255,1.3204,0.14%,TRUE
8-Aug-95,1.3223,1.3213,1.3251,1.3187,0.04%,TRUE
7-Aug-95,1.3218,1.3331,1.3361,1.3209,-0.88%,TRUE
4-Aug-95,1.3336,1.3368,1.338,1.33,-0.42%,TRUE
3-Aug-95,1.3392,1.3317,1.342,1.3316,0.53%,TRUE
2-Aug-95,1.3322,1.348,1.3485,1.3255,-1.32%,TRUE
1-Aug-95,1.35,1.34,1.3525,1.3394,0.71%,TRUE
31-Jul-95,1.3405,1.3434,1.3483,1.3391,-0.30%,TRUE
28-Jul-95,1.3446,1.3428,1.35,1.338,-0.03%,TRUE
27-Jul-95,1.345,1.3384,1.345,1.3378,0.46%,TRUE
26-Jul-95,1.3389,1.3303,1.3425,1.3294,0.68%,TRUE
25-Jul-95,1.3299,1.336,1.3394,1.3288,-0.53%,TRUE
24-Jul-95,1.337,1.3335,1.3405,1.3335,0.05%,TRUE
21-Jul-95,1.3363,1.3374,1.3388,1.3324,-0.12%,TRUE
20-Jul-95,1.3379,1.3426,1.3445,1.3345,-0.45%,TRUE
19-Jul-95,1.344,1.3314,1.3465,1.3312,0.83%,TRUE
18-Jul-95,1.333,1.3268,1.3371,1.3257,0.49%,TRUE
17-Jul-95,1.3265,1.3282,1.3297,1.324,-0.30%,TRUE
14-Jul-95,1.3305,1.3313,1.3346,1.3262,-0.10%,TRUE
13-Jul-95,1.3318,1.32,1.3347,1.3122,0.77%,TRUE
12-Jul-95,1.3216,1.3185,1.3245,1.3174,0.26%,TRUE
11-Jul-95,1.3182,1.3265,1.3274,1.3175,-0.70%,TRUE
10-Jul-95,1.3275,1.3281,1.331,1.323,-0.08%,TRUE
7-Jul-95,1.3286,1.3348,1.3359,1.3212,-0.72%,TRUE
6-Jul-95,1.3382,1.3355,1.3382,1.332,0.07%,TRUE
5-Jul-95,1.3373,1.3329,1.3377,1.3302,0.36%,TRUE
4-Jul-95,1.3325,1.3335,1.3363,1.3323,-0.13%,TRUE
3-Jul-95,1.3342,1.3316,1.338,1.3304,0.16%,TRUE
30-Jun-95,1.3321,1.3329,1.3334,1.3264,-0.24%,TRUE
29-Jun-95,1.3353,1.3188,1.3359,1.3174,1.25%,TRUE
28-Jun-95,1.3188,1.3259,1.3325,1.3128,-0.57%,TRUE
27-Jun-95,1.3264,1.3257,1.3315,1.3254,0.14%,TRUE
26-Jun-95,1.3246,1.331,1.3321,1.3204,-0.52%,TRUE
23-Jun-95,1.3315,1.3201,1.3322,1.3193,0.83%,TRUE
22-Jun-95,1.3206,1.3279,1.336,1.3182,-0.59%,TRUE
21-Jun-95,1.3284,1.3285,1.329,1.3228,0.08%,TRUE
20-Jun-95,1.3274,1.3215,1.3282,1.3193,0.43%,TRUE
19-Jun-95,1.3217,1.3191,1.324,1.3145,0.16%,TRUE
16-Jun-95,1.3196,1.3145,1.322,1.312,0.35%,TRUE
15-Jun-95,1.315,1.321,1.3245,1.3084,-0.38%,TRUE
14-Jun-95,1.32,1.3109,1.3237,1.3084,0.66%,TRUE
13-Jun-95,1.3114,1.318,1.3218,1.31,-0.30%,TRUE
12-Jun-95,1.3153,1.3147,1.3193,1.3111,0.08%,TRUE
9-Jun-95,1.3142,1.3123,1.3203,1.3105,0.11%,TRUE
8-Jun-95,1.3128,1.3095,1.314,1.3007,0.23%,TRUE
7-Jun-95,1.3098,1.3108,1.3159,1.3093,-0.11%,TRUE
6-Jun-95,1.3113,1.3125,1.314,1.3043,-0.08%,TRUE
5-Jun-95,1.3123,1.3015,1.3197,1.3015,0.78%,TRUE
2-Jun-95,1.3022,1.314,1.3242,1.3015,-1.03%,TRUE
1-Jun-95,1.3157,1.3067,1.3157,1.2906,0.82%,TRUE
31-May-95,1.305,1.322,1.3322,1.3018,-1.35%,TRUE
30-May-95,1.3228,1.3302,1.3312,1.3215,-0.29%,TRUE
29-May-95,1.3266,1.3347,1.3357,1.3256,-0.74%,TRUE
26-May-95,1.3365,1.3148,1.3375,1.3132,1.53%,TRUE
25-May-95,1.3164,1.281,1.3185,1.281,2.70%,TRUE
24-May-95,1.2818,1.274,1.2833,1.2727,0.55%,TRUE
23-May-95,1.2748,1.28,1.2851,1.2717,-0.55%,TRUE
22-May-95,1.2818,1.28,1.2855,1.2723,0.10%,TRUE
19-May-95,1.2805,1.2705,1.2883,1.2705,0.75%,TRUE
18-May-95,1.271,1.2789,1.2822,1.265,-0.73%,TRUE
17-May-95,1.2803,1.2833,1.2925,1.2761,-0.31%,TRUE
16-May-95,1.2843,1.2904,1.2952,1.2754,-0.47%,TRUE
15-May-95,1.2904,1.277,1.2921,1.2754,0.73%,TRUE
12-May-95,1.2811,1.2895,1.29,1.2734,-1.37%,TRUE
11-May-95,1.2989,1.3261,1.3267,1.2984,-2.00%,TRUE
10-May-95,1.3254,1.332,1.3346,1.321,-0.34%,TRUE
9-May-95,1.3299,1.3422,1.3428,1.3285,-0.76%,TRUE
8-May-95,1.3401,1.3319,1.3445,1.3319,0.68%,TRUE
5-May-95,1.331,1.3334,1.3383,1.3285,-0.24%,TRUE
4-May-95,1.3342,1.3323,1.339,1.329,0.11%,TRUE
3-May-95,1.3328,1.3276,1.335,1.327,0.37%,TRUE
2-May-95,1.3279,1.3209,1.332,1.3194,0.53%,TRUE
1-May-95,1.3209,1.3203,1.324,1.316,-0.32%,TRUE
28-Apr-95,1.3251,1.3295,1.3339,1.3165,-0.37%,TRUE
27-Apr-95,1.33,1.3349,1.3404,1.3295,-0.55%,TRUE
26-Apr-95,1.3373,1.3369,1.341,1.3235,-0.01%,TRUE
25-Apr-95,1.3374,1.331,1.3455,1.3275,0.59%,TRUE
24-Apr-95,1.3295,1.3397,1.3453,1.3289,-0.13%,TRUE
21-Apr-95,1.3312,1.3201,1.3312,1.3182,0.80%,TRUE
20-Apr-95,1.3206,1.3289,1.336,1.316,-0.66%,TRUE
19-Apr-95,1.3294,1.3509,1.353,1.3275,-1.16%,TRUE
18-Apr-95,1.345,1.3403,1.3502,1.335,0.15%,TRUE
17-Apr-95,1.343,1.3243,1.3445,1.3243,1.27%,TRUE
14-Apr-95,1.3262,1.3288,1.331,1.322,-0.23%,TRUE
13-Apr-95,1.3293,1.3118,1.33,1.3114,1.15%,TRUE
12-Apr-95,1.3142,1.3119,1.3185,1.3085,-0.02%,TRUE
11-Apr-95,1.3144,1.3085,1.317,1.3037,1.05%,TRUE
10-Apr-95,1.3008,1.3347,1.3355,1.3003,-2.58%,TRUE
7-Apr-95,1.3352,1.3326,1.3394,1.3268,0.16%,TRUE
6-Apr-95,1.3331,1.3273,1.3381,1.3251,0.40%,TRUE
5-Apr-95,1.3278,1.32,1.3326,1.318,0.19%,TRUE
4-Apr-95,1.3253,1.3315,1.3325,1.3152,-0.35%,TRUE
3-Apr-95,1.33,1.327,1.3331,1.3205,-0.14%,TRUE
31-Mar-95,1.3319,1.3025,1.3355,1.299,2.30%,TRUE
30-Mar-95,1.3019,1.3199,1.3232,1.296,-1.31%,TRUE
29-Mar-95,1.3192,1.3151,1.326,1.313,0.24%,TRUE
28-Mar-95,1.3161,1.2998,1.3161,1.2985,1.32%,TRUE
27-Mar-95,1.2989,1.2902,1.305,1.29,0.64%,TRUE
24-Mar-95,1.2907,1.2979,1.3011,1.2844,-0.60%,TRUE
23-Mar-95,1.2985,1.2955,1.3027,1.2945,0.12%,TRUE
22-Mar-95,1.297,1.2908,1.3,1.2884,0.39%,TRUE
21-Mar-95,1.292,1.2938,1.3039,1.2875,-0.22%,TRUE
20-Mar-95,1.2949,1.3021,1.306,1.2917,-0.59%,TRUE
17-Mar-95,1.3026,1.3063,1.314,1.3,-0.36%,TRUE
16-Mar-95,1.3073,1.3135,1.321,1.3042,-0.41%,TRUE
15-Mar-95,1.3127,1.2925,1.3175,1.2925,1.42%,TRUE
14-Mar-95,1.2943,1.2975,1.3019,1.2908,-0.29%,TRUE
13-Mar-95,1.298,1.291,1.3004,1.291,0.49%,TRUE
10-Mar-95,1.2917,1.3048,1.3106,1.2885,-1.60%,TRUE
9-Mar-95,1.3127,1.3135,1.3251,1.297,-0.05%,TRUE
8-Mar-95,1.3133,1.3218,1.3358,1.3118,-0.72%,TRUE
7-Mar-95,1.3228,1.311,1.3235,1.3058,0.77%,TRUE
6-Mar-95,1.3127,1.3,1.3224,1.3,0.94%,TRUE
3-Mar-95,1.3005,1.2883,1.302,1.2782,0.80%,TRUE
2-Mar-95,1.2902,1.2732,1.2923,1.2703,1.31%,TRUE
1-Mar-95,1.2735,1.2711,1.276,1.2685,0.17%,TRUE
28-Feb-95,1.2713,1.267,1.2754,1.2645,0.17%,TRUE
27-Feb-95,1.2691,1.2745,1.2766,1.2665,-0.38%,TRUE
24-Feb-95,1.2739,1.2743,1.279,1.2643,-0.07%,TRUE
23-Feb-95,1.2748,1.2712,1.277,1.2664,0.19%,TRUE
22-Feb-95,1.2724,1.2714,1.2763,1.2642,-0.14%,TRUE
21-Feb-95,1.2742,1.27,1.2742,1.2635,-0.02%,TRUE
20-Feb-95,1.2745,1.267,1.2755,1.267,0.54%,TRUE
17-Feb-95,1.2677,1.2619,1.272,1.2606,0.46%,TRUE
16-Feb-95,1.2619,1.2477,1.2635,1.2477,1.09%,TRUE
15-Feb-95,1.2483,1.2499,1.2508,1.2447,-0.11%,TRUE
14-Feb-95,1.2497,1.2391,1.251,1.2384,0.78%,TRUE
13-Feb-95,1.24,1.2417,1.2437,1.2384,-0.14%,TRUE
10-Feb-95,1.2417,1.2345,1.2425,1.2318,0.56%,TRUE
9-Feb-95,1.2348,1.2338,1.2368,1.2314,0.17%,TRUE
8-Feb-95,1.2327,1.2285,1.2345,1.2285,0.24%,TRUE
7-Feb-95,1.2297,1.2343,1.2348,1.2275,-0.25%,TRUE
6-Feb-95,1.2328,1.2329,1.2345,1.2285,-0.14%,TRUE
3-Feb-95,1.2345,1.2426,1.2438,1.2305,-0.70%,TRUE
2-Feb-95,1.2432,1.2433,1.2453,1.241,-0.02%,TRUE
1-Feb-95,1.2435,1.239,1.2448,1.2372,0.33%,TRUE
31-Jan-95,1.2394,1.2534,1.2539,1.237,-1.15%,TRUE
30-Jan-95,1.2538,1.2455,1.2569,1.2455,0.62%,TRUE
27-Jan-95,1.2461,1.245,1.2502,1.243,0.05%,TRUE
26-Jan-95,1.2455,1.2475,1.2505,1.2445,-0.12%,TRUE
25-Jan-95,1.247,1.2516,1.2567,1.2435,-0.32%,TRUE
24-Jan-95,1.251,1.249,1.2532,1.2484,0.14%,TRUE
23-Jan-95,1.2492,1.2495,1.2536,1.247,-0.07%,TRUE
20-Jan-95,1.2501,1.2465,1.2531,1.2461,0.23%,TRUE
19-Jan-95,1.2472,1.2334,1.2505,1.2324,1.08%,TRUE
18-Jan-95,1.2339,1.2338,1.2405,1.2315,-0.03%,TRUE
17-Jan-95,1.2343,1.2367,1.239,1.2314,-0.23%,TRUE
16-Jan-95,1.2372,1.2341,1.2397,1.2315,0.21%,TRUE
13-Jan-95,1.2346,1.2375,1.2393,1.229,-0.27%,TRUE
12-Jan-95,1.238,1.2321,1.24,1.2295,0.43%,TRUE
11-Jan-95,1.2327,1.2331,1.2356,1.2302,-0.17%,TRUE
10-Jan-95,1.2348,1.2335,1.2365,1.2284,0.02%,TRUE
9-Jan-95,1.2345,1.2179,1.239,1.216,1.44%,TRUE
6-Jan-95,1.217,1.2258,1.2278,1.2154,-0.80%,TRUE
5-Jan-95,1.2268,1.2203,1.2285,1.2203,0.47%,TRUE
4-Jan-95,1.2211,1.221,1.2237,1.218,-0.12%,TRUE
3-Jan-95,1.2226,1.219,1.2259,1.2188,0.30%,TRUE
2-Jan-95,1.219,1.2264,1.2275,1.2185,-0.64%,TRUE
30-Dec-94,1.2269,1.2231,1.2275,1.2218,0.27%,TRUE
29-Dec-94,1.2236,1.2248,1.2282,1.2155,1.02%,TRUE
28-Dec-94,1.2113,1.206,1.2125,1.2037,0.38%,TRUE
27-Dec-94,1.2067,1.204,1.2072,1.2033,0.18%,TRUE
26-Dec-94,1.2045,1.204,1.2045,1.204,0.00%,TRUE
23-Dec-94,1.2045,1.2085,1.2092,1.204,-0.35%,TRUE
22-Dec-94,1.2087,1.2036,1.2103,1.202,0.19%,TRUE
21-Dec-94,1.2064,1.2131,1.214,1.2049,-0.57%,TRUE
20-Dec-94,1.2133,1.2113,1.214,1.21,0.16%,TRUE
19-Dec-94,1.2114,1.2095,1.212,1.2083,-0.07%,TRUE
16-Dec-94,1.2122,1.2129,1.2146,1.2117,-0.12%,TRUE
15-Dec-94,1.2137,1.2139,1.2146,1.21,-0.04%,TRUE
14-Dec-94,1.2142,1.2107,1.2145,1.2105,0.16%,TRUE
13-Dec-94,1.2123,1.2119,1.215,1.2084,0.02%,TRUE
12-Dec-94,1.212,1.2115,1.214,1.2068,0.09%,TRUE
9-Dec-94,1.2109,1.208,1.212,1.2054,-0.01%,TRUE
8-Dec-94,1.211,1.2166,1.2192,1.208,-0.47%,TRUE
7-Dec-94,1.2167,1.2129,1.2185,1.2115,0.27%,TRUE
6-Dec-94,1.2134,1.213,1.2171,1.211,0.06%,TRUE
5-Dec-94,1.2127,1.2087,1.2141,1.208,0.37%,TRUE
2-Dec-94,1.2082,1.2126,1.2135,1.207,-0.44%,TRUE
1-Dec-94,1.2135,1.2147,1.218,1.2105,-0.16%,TRUE
30-Nov-94,1.2154,1.2144,1.2174,1.2105,0.08%,TRUE
29-Nov-94,1.2144,1.2162,1.2222,1.2135,-0.16%,TRUE
28-Nov-94,1.2163,1.22,1.221,1.215,-0.45%,TRUE
25-Nov-94,1.2218,1.2227,1.2251,1.2198,-0.01%,TRUE
24-Nov-94,1.2219,1.2223,1.2264,1.2202,-0.37%,TRUE
23-Nov-94,1.2264,1.2256,1.2303,1.2238,0.12%,TRUE
22-Nov-94,1.2249,1.2236,1.2285,1.2215,0.09%,TRUE
21-Nov-94,1.2238,1.2237,1.226,1.218,-0.10%,TRUE
18-Nov-94,1.225,1.226,1.229,1.22,-0.31%,TRUE
17-Nov-94,1.2288,1.2276,1.2323,1.2274,0.06%,TRUE
16-Nov-94,1.2281,1.2247,1.23,1.2218,-0.20%,TRUE
15-Nov-94,1.2305,1.2323,1.2365,1.23,-0.19%,TRUE
14-Nov-94,1.2328,1.243,1.2435,1.231,-0.88%,TRUE
11-Nov-94,1.2437,1.2447,1.247,1.2419,-0.02%,TRUE
10-Nov-94,1.244,1.2448,1.2475,1.2375,-0.10%,TRUE
9-Nov-94,1.2452,1.2598,1.264,1.2412,-1.13%,TRUE
8-Nov-94,1.2594,1.2565,1.2623,1.255,0.37%,TRUE
7-Nov-94,1.2547,1.2574,1.2589,1.2525,-0.13%,TRUE
4-Nov-94,1.2563,1.2538,1.258,1.2464,0.16%,TRUE
3-Nov-94,1.2543,1.2571,1.26,1.2485,-0.23%,TRUE
2-Nov-94,1.2572,1.2739,1.2763,1.2555,-1.24%,TRUE
1-Nov-94,1.273,1.268,1.2748,1.2674,0.40%,TRUE
31-Oct-94,1.2679,1.2601,1.269,1.26,0.53%,TRUE
28-Oct-94,1.2612,1.2716,1.2765,1.2555,-0.97%,TRUE
27-Oct-94,1.2735,1.2768,1.2777,1.271,-0.33%,TRUE
26-Oct-94,1.2777,1.2727,1.2785,1.2685,0.47%,TRUE
25-Oct-94,1.2717,1.2769,1.2812,1.2705,-0.18%,TRUE
24-Oct-94,1.274,1.2667,1.2747,1.2666,0.42%,TRUE
21-Oct-94,1.2687,1.2757,1.2771,1.2678,-0.49%,TRUE
20-Oct-94,1.275,1.2697,1.275,1.266,0.49%,TRUE
19-Oct-94,1.2688,1.2673,1.273,1.2652,0.01%,TRUE
18-Oct-94,1.2687,1.267,1.2707,1.265,-0.04%,TRUE
17-Oct-94,1.2692,1.251,1.2748,1.251,1.26%,TRUE
14-Oct-94,1.2534,1.2493,1.2558,1.249,0.46%,TRUE
13-Oct-94,1.2477,1.2385,1.2479,1.234,0.70%,TRUE
12-Oct-94,1.239,1.2345,1.239,1.2337,0.28%,TRUE
11-Oct-94,1.2356,1.2349,1.24,1.2327,-0.56%,TRUE
10-Oct-94,1.2425,1.2353,1.2425,1.232,0.54%,TRUE
7-Oct-94,1.2358,1.2375,1.2449,1.2325,-0.18%,TRUE
6-Oct-94,1.238,1.2367,1.2401,1.2362,0.06%,TRUE
5-Oct-94,1.2372,1.2361,1.2411,1.2351,0.05%,TRUE
4-Oct-94,1.2366,1.2314,1.2367,1.231,0.43%,TRUE
3-Oct-94,1.2313,1.2319,1.2345,1.2255,-0.09%,TRUE
30-Sep-94,1.2324,1.2346,1.2365,1.2295,-0.16%,TRUE
29-Sep-94,1.2344,1.2318,1.237,1.231,0.28%,TRUE
28-Sep-94,1.2309,1.2381,1.2402,1.2295,-0.62%,TRUE
27-Sep-94,1.2386,1.2303,1.2394,1.2295,0.76%,TRUE
26-Sep-94,1.2292,1.2308,1.2311,1.2265,-0.32%,TRUE
23-Sep-94,1.2331,1.2329,1.2383,1.2315,-0.04%,TRUE
22-Sep-94,1.2336,1.2327,1.2346,1.231,0.00%,TRUE
21-Sep-94,1.2336,1.2305,1.2372,1.2305,0.21%,TRUE
20-Sep-94,1.231,1.2299,1.2331,1.2242,-0.04%,TRUE
19-Sep-94,1.2315,1.2344,1.2365,1.226,-0.65%,TRUE
16-Sep-94,1.2395,1.2309,1.244,1.2282,0.76%,TRUE
15-Sep-94,1.2302,1.2339,1.2348,1.229,-0.50%,TRUE
14-Sep-94,1.2364,1.233,1.2406,1.233,0.26%,TRUE
13-Sep-94,1.2332,1.2357,1.238,1.2288,-0.13%,TRUE
12-Sep-94,1.2348,1.2388,1.2415,1.233,-0.28%,TRUE
9-Sep-94,1.2383,1.223,1.241,1.2193,1.14%,TRUE
8-Sep-94,1.2243,1.2265,1.231,1.2205,-0.27%,TRUE
7-Sep-94,1.2276,1.2325,1.2333,1.2245,-0.44%,TRUE
6-Sep-94,1.233,1.2279,1.237,1.2262,0.42%,TRUE
5-Sep-94,1.2278,1.2268,1.2305,1.2245,0.07%,TRUE
2-Sep-94,1.227,1.2136,1.2275,1.2066,1.15%,TRUE
1-Sep-94,1.213,1.2069,1.2151,1.2064,0.51%,TRUE
31-Aug-94,1.2069,1.2106,1.2124,1.2049,-0.25%,TRUE
30-Aug-94,1.2099,1.2076,1.2122,1.2032,0.02%,TRUE
29-Aug-94,1.2097,1.2091,1.2121,1.1975,0.01%,TRUE
26-Aug-94,1.2096,1.2342,1.2352,1.2045,-2.02%,TRUE
25-Aug-94,1.2345,1.2313,1.2353,1.2285,0.20%,TRUE
24-Aug-94,1.232,1.241,1.2423,1.2305,-0.72%,TRUE
23-Aug-94,1.2409,1.243,1.2452,1.2344,-0.23%,TRUE
22-Aug-94,1.2437,1.2345,1.2447,1.234,0.79%,TRUE
19-Aug-94,1.234,1.2307,1.2373,1.2303,0.37%,TRUE
18-Aug-94,1.2295,1.2248,1.232,1.2222,0.38%,TRUE
17-Aug-94,1.2248,1.2175,1.2248,1.2145,0.33%,TRUE
16-Aug-94,1.2208,1.2235,1.231,1.2185,-0.26%,TRUE
15-Aug-94,1.224,1.2235,1.2266,1.2221,0.11%,TRUE
12-Aug-94,1.2227,1.2196,1.2272,1.218,0.09%,TRUE
11-Aug-94,1.2216,1.2043,1.224,1.2,1.31%,TRUE
10-Aug-94,1.2058,1.2085,1.2139,1.2049,-0.21%,TRUE
9-Aug-94,1.2083,1.2075,1.2092,1.2032,0.03%,TRUE
8-Aug-94,1.2079,1.2112,1.2123,1.2053,-0.12%,TRUE
5-Aug-94,1.2093,1.2027,1.2113,1.1996,0.51%,TRUE
4-Aug-94,1.2032,1.215,1.2166,1.2019,-0.07%,TRUE
3-Aug-94,1.204,1.2078,1.2119,1.2035,-0.43%,TRUE
2-Aug-94,1.2092,1.2113,1.2125,1.2055,-0.08%,TRUE
1-Aug-94,1.2102,1.206,1.2172,1.206,0.13%,TRUE
29-Jul-94,1.2086,1.2019,1.2091,1.1975,0.72%,TRUE
28-Jul-94,1.2,1.212,1.2195,1.199,-1.11%,TRUE
27-Jul-94,1.2135,1.2075,1.215,1.2052,0.50%,TRUE
26-Jul-94,1.2075,1.2034,1.2077,1.2,0.30%,TRUE
25-Jul-94,1.2039,1.2015,1.2096,1.1985,0.41%,TRUE
22-Jul-94,1.199,1.2037,1.2045,1.1945,-0.27%,TRUE
21-Jul-94,1.2022,1.2223,1.2273,1.1995,-1.54%,TRUE
20-Jul-94,1.221,1.2165,1.2255,1.2112,0.33%,TRUE
19-Jul-94,1.217,1.2326,1.2332,1.2155,-1.23%,TRUE
18-Jul-94,1.2322,1.2345,1.2395,1.2307,0.29%,TRUE
15-Jul-94,1.2286,1.2295,1.2333,1.224,-0.11%,TRUE
14-Jul-94,1.23,1.2402,1.2439,1.2295,-0.83%,TRUE
13-Jul-94,1.2403,1.2449,1.2523,1.2385,-0.66%,TRUE
12-Jul-94,1.2485,1.2475,1.2573,1.2452,-0.05%,TRUE
11-Jul-94,1.2491,1.2255,1.251,1.2241,3.18%,TRUE
8-Jul-94,1.2106,1.2157,1.2166,1.2097,-0.35%,TRUE
7-Jul-94,1.2148,1.21,1.216,1.2066,-0.40%,TRUE
6-Jul-94,1.2197,1.2119,1.2197,1.2074,0.73%,TRUE
5-Jul-94,1.2109,1.1978,1.2109,1.1974,1.13%,TRUE
4-Jul-94,1.1974,1.1973,1.1999,1.1933,-0.07%,TRUE
1-Jul-94,1.1982,1.2058,1.2064,1.1907,-0.58%,TRUE
30-Jun-94,1.2052,1.2053,1.2075,1.1969,-0.07%,TRUE
29-Jun-94,1.206,1.2153,1.2176,1.2047,-0.62%,TRUE
28-Jun-94,1.2135,1.209,1.2143,1.2042,0.34%,TRUE
27-Jun-94,1.2094,1.2133,1.2185,1.2085,-0.03%,TRUE
24-Jun-94,1.2098,1.202,1.2121,1.1905,1.15%,TRUE
23-Jun-94,1.196,1.1942,1.1996,1.1911,0.11%,TRUE
22-Jun-94,1.1947,1.2035,1.204,1.1915,-0.77%,TRUE
21-Jun-94,1.204,1.1985,1.2068,1.193,0.36%,TRUE
20-Jun-94,1.1997,1.1922,1.2014,1.1892,0.59%,TRUE
17-Jun-94,1.1927,1.1781,1.1944,1.172,1.51%,TRUE
16-Jun-94,1.175,1.1765,1.1825,1.1745,-0.19%,TRUE
15-Jun-94,1.1772,1.1701,1.1787,1.1692,0.50%,TRUE
14-Jun-94,1.1713,1.1718,1.1742,1.1695,-0.09%,TRUE
13-Jun-94,1.1723,1.159,1.1732,1.159,1.16%,TRUE
10-Jun-94,1.1589,1.1568,1.1605,1.1552,0.14%,TRUE
9-Jun-94,1.1573,1.156,1.1585,1.1525,0.01%,TRUE
8-Jun-94,1.1572,1.1582,1.1598,1.1534,-0.03%,TRUE
7-Jun-94,1.1575,1.1548,1.1594,1.1527,0.19%,TRUE
6-Jun-94,1.1553,1.1546,1.1576,1.1516,0.11%,TRUE
3-Jun-94,1.154,1.1649,1.1657,1.153,-0.98%,TRUE
2-Jun-94,1.1654,1.1699,1.1713,1.163,-0.36%,TRUE
1-Jun-94,1.1696,1.1695,1.1733,1.1672,-0.10%,TRUE
31-May-94,1.1708,1.1707,1.1738,1.167,0.09%,TRUE
30-May-94,1.1698,1.1703,1.1713,1.1695,-0.16%,TRUE
27-May-94,1.1717,1.1675,1.1717,1.1649,0.32%,TRUE
26-May-94,1.168,1.1705,1.1738,1.1665,-0.26%,TRUE
25-May-94,1.171,1.1645,1.172,1.1634,0.52%,TRUE
24-May-94,1.165,1.1702,1.1712,1.1635,-0.55%,TRUE
23-May-94,1.1715,1.1695,1.174,1.1655,0.14%,TRUE
20-May-94,1.1699,1.1629,1.172,1.1617,0.63%,TRUE
19-May-94,1.1626,1.164,1.1669,1.1615,-0.16%,TRUE
18-May-94,1.1645,1.153,1.1655,1.1511,0.95%,TRUE
17-May-94,1.1535,1.1514,1.1608,1.151,0.10%,TRUE
16-May-94,1.1524,1.1551,1.1552,1.1482,-0.18%,TRUE
13-May-94,1.1545,1.157,1.1592,1.1502,-0.12%,TRUE
12-May-94,1.1559,1.1542,1.1575,1.1505,0.14%,TRUE
11-May-94,1.1543,1.1523,1.1571,1.1464,0.16%,TRUE
10-May-94,1.1524,1.1646,1.1647,1.1495,-1.04%,TRUE
9-May-94,1.1645,1.1569,1.1656,1.1564,0.54%,TRUE
6-May-94,1.1582,1.1531,1.1596,1.1505,0.23%,TRUE
5-May-94,1.1555,1.1622,1.1639,1.1495,-0.73%,TRUE
4-May-94,1.164,1.1752,1.1794,1.1578,-1.06%,TRUE
3-May-94,1.1765,1.1699,1.1776,1.1665,0.47%,TRUE
2-May-94,1.171,1.1663,1.1726,1.165,0.27%,TRUE
29-Apr-94,1.1679,1.1617,1.1742,1.158,0.53%,TRUE
28-Apr-94,1.1618,1.1537,1.1622,1.1517,0.48%,TRUE
27-Apr-94,1.1563,1.1528,1.1569,1.1497,0.30%,TRUE
